line_item_id,order_id,customer_id,sku,quantity,item_revenue,category
LI-00000401,O-0000212,C-00023,SKU-0029,1,43.59,jackets
LI-00000402,O-0000212,C-00023,SKU-0079,1,34.92,packs
LI-00000403,O-0000213,C-00023,SKU-0078,1,114.3,packs
LI-00000404,O-0000214,C-00023,SKU-0074,1,60.34,packs
LI-00000405,O-0000214,C-00023,SKU-0008,1,50.76,footwear
LI-00000406,O-0000214,C-00023,SKU-0062,1,55.74,packs
LI-00000407,O-0000215,C-00023,SKU-0080,1,31.86,packs
LI-00000408,O-0000215,C-00023,SKU-0069,1,27.12,packs
LI-00000409,O-0000215,C-00023,SKU-0066,1,32.17,packs
LI-00000410,O-0000215,C-00023,SKU-0074,1,31.89,packs
LI-00000411,O-0000215,C-00023,SKU-0037,1,31.66,jackets
LI-00000412,O-0000216,C-00023,SKU-0065,1,117.79,packs
LI-00000413,O-0000217,C-00023,SKU-0072,1,55.66,packs
LI-00000414,O-0000217,C-00023,SKU-0068,1,53.62,packs
LI-00000415,O-0000217,C-00023,SKU-0145,1,55.83,recovery
LI-00000416,O-0000218,C-00023,SKU-0141,1,35.98,recovery
LI-00000417,O-0000218,C-00023,SKU-0076,1,46.04,packs
LI-00000418,O-0000218,C-00023,SKU-0079,1,48.42,packs
LI-00000419,O-0000218,C-00023,SKU-0075,1,50.01,packs
LI-00000420,O-0000219,C-00023,SKU-0065,1,36.45,packs
LI-00000421,O-0000219,C-00023,SKU-0067,1,44.07,packs
LI-00000422,O-0000220,C-00023,SKU-0043,1,55.24,apparel
LI-00000423,O-0000220,C-00023,SKU-0076,1,36.6,packs
LI-00000424,O-0000220,C-00023,SKU-0073,1,32.14,packs
LI-00000425,O-0000220,C-00023,SKU-0079,1,48.9,packs
LI-00000426,O-0000221,C-00023,SKU-0067,1,31.89,packs
LI-00000427,O-0000221,C-00023,SKU-0069,1,35.25,packs
LI-00000428,O-0000221,C-00023,SKU-0080,1,45.48,packs
LI-00000429,O-0000221,C-00023,SKU-0063,1,36.34,packs
LI-00000430,O-0000222,C-00023,SKU-0072,2,42.94,packs
LI-00000431,O-0000222,C-00023,SKU-0069,2,43.11,packs
LI-00000432,O-0000222,C-00023,SKU-0071,1,40.53,packs
LI-00000433,O-0000222,C-00023,SKU-0068,1,37.44,packs
LI-00000434,O-0000222,C-00023,SKU-0070,1,40.84,packs
LI-00000435,O-0000223,C-00023,SKU-0066,2,114.72,packs
LI-00000436,O-0000224,C-00023,SKU-0054,1,81.02,apparel
LI-00000437,O-0000224,C-00023,SKU-0061,1,54.71,packs
LI-00000438,O-0000224,C-00023,SKU-0064,1,63.39,packs
LI-00000439,O-0000225,C-00023,SKU-0080,1,63.93,packs
LI-00000440,O-0000225,C-00023,SKU-0070,1,41.78,packs
LI-00000441,O-0000225,C-00023,SKU-0155,1,38.68,recovery
LI-00000442,O-0000225,C-00023,SKU-0141,1,37.06,recovery
LI-00000443,O-0000226,C-00023,SKU-0078,1,59.05,packs
LI-00000444,O-0000226,C-00023,SKU-0074,1,48.19,packs
LI-00000445,O-0000226,C-00023,SKU-0067,1,78.58,packs
LI-00000446,O-0000227,C-00023,SKU-0064,1,72.25,packs
LI-00000447,O-0000227,C-00023,SKU-0074,1,120.1,packs
LI-00000448,O-0000228,C-00023,SKU-0063,1,67.06,packs
LI-00000449,O-0000228,C-00023,SKU-0122,2,52.9,accessories
LI-00000450,O-0000228,C-00023,SKU-0064,1,45.27,packs
LI-00000451,O-0000229,C-00023,SKU-0107,1,58.84,hydration
LI-00000452,O-0000229,C-00023,SKU-0076,1,56.24,packs
LI-00000453,O-0000229,C-00023,SKU-0123,2,57.2,accessories
LI-00000454,O-0000229,C-00023,SKU-0061,1,53.61,packs
LI-00000455,O-0000230,C-00023,SKU-0070,2,52.32,packs
LI-00000456,O-0000230,C-00023,SKU-0064,1,35.89,packs
LI-00000457,O-0000230,C-00023,SKU-0068,1,49.46,packs
LI-00000458,O-0000230,C-00023,SKU-0009,2,44.1,footwear
LI-00000459,O-0000230,C-00023,SKU-0078,1,36.3,packs
LI-00000460,O-0000231,C-00023,SKU-0079,2,63.49,packs
LI-00000461,O-0000231,C-00023,SKU-0107,1,50.39,hydration
LI-00000462,O-0000231,C-00023,SKU-0068,1,65.99,packs
LI-00000463,O-0000232,C-00023,SKU-0075,1,97.46,packs
LI-00000464,O-0000232,C-00023,SKU-0066,1,61.09,packs
LI-00000465,O-0000233,C-00023,SKU-0159,1,80.24,recovery
LI-00000466,O-0000233,C-00023,SKU-0070,2,62.87,packs
LI-00000467,O-0000233,C-00023,SKU-0012,1,60.61,footwear
LI-00000468,O-0000234,C-00024,SKU-0053,1,69.76,apparel
LI-00000469,O-0000234,C-00024,SKU-0049,1,61.21,apparel
LI-00000470,O-0000235,C-00024,SKU-0050,1,109.01,apparel
LI-00000471,O-0000236,C-00024,SKU-0051,1,71.6,apparel
LI-00000472,O-0000236,C-00024,SKU-0086,2,65.79,camp
LI-00000473,O-0000237,C-00024,SKU-0050,2,171.23,apparel
LI-00000474,O-0000238,C-00024,SKU-0060,1,30.86,apparel
LI-00000475,O-0000238,C-00024,SKU-0050,1,40.98,apparel
LI-00000476,O-0000238,C-00024,SKU-0051,2,42.05,apparel
LI-00000477,O-0000239,C-00024,SKU-0056,1,38.34,apparel
LI-00000478,O-0000239,C-00024,SKU-0055,2,48.65,apparel
LI-00000479,O-0000239,C-00024,SKU-0051,1,42.57,apparel
LI-00000480,O-0000240,C-00024,SKU-0057,1,90.7,apparel
LI-00000481,O-0000241,C-00024,SKU-0106,1,65.8,hydration
LI-00000482,O-0000241,C-00024,SKU-0054,1,87.81,apparel
LI-00000483,O-0000242,C-00024,SKU-0046,1,136.68,apparel
LI-00000484,O-0000243,C-00024,SKU-0020,2,137.39,footwear
LI-00000485,O-0000244,C-00024,SKU-0044,1,54.38,apparel
LI-00000486,O-0000245,C-00024,SKU-0154,1,25.25,recovery
LI-00000487,O-0000245,C-00024,SKU-0009,1,25.56,footwear
LI-00000488,O-0000245,C-00024,SKU-0046,1,23,apparel
LI-00000489,O-0000246,C-00024,SKU-0060,2,147.97,apparel
LI-00000490,O-0000247,C-00024,SKU-0058,1,45.61,apparel
LI-00000491,O-0000247,C-00024,SKU-0151,1,34.67,recovery
LI-00000492,O-0000247,C-00024,SKU-0090,2,55.47,camp
LI-00000493,O-0000248,C-00024,SKU-0138,1,91.87,accessories
LI-00000494,O-0000248,C-00024,SKU-0058,1,81.23,apparel
LI-00000495,O-0000249,C-00024,SKU-0006,2,100.72,footwear
LI-00000496,O-0000249,C-00024,SKU-0041,1,66.43,apparel
LI-00000497,O-0000250,C-00024,SKU-0053,1,117.77,apparel
LI-00000498,O-0000251,C-00024,SKU-0043,1,58.15,apparel
LI-00000499,O-0000251,C-00024,SKU-0006,1,64.83,footwear
LI-00000500,O-0000251,C-00024,SKU-0045,1,59.15,apparel
LI-00000501,O-0000252,C-00025,SKU-0084,1,63.35,camp
LI-00000502,O-0000253,C-00025,SKU-0094,1,35.04,camp
LI-00000503,O-0000253,C-00025,SKU-0085,2,38.87,camp
LI-00000504,O-0000254,C-00025,SKU-0094,1,57.51,camp
LI-00000505,O-0000255,C-00025,SKU-0097,1,24.35,camp
LI-00000506,O-0000255,C-00025,SKU-0094,1,19.41,camp
LI-00000507,O-0000255,C-00025,SKU-0095,1,19.94,camp
LI-00000508,O-0000256,C-00025,SKU-0095,1,87.08,camp
LI-00000509,O-0000257,C-00025,SKU-0158,1,100.01,recovery
LI-00000510,O-0000258,C-00025,SKU-0100,1,20.84,camp
LI-00000511,O-0000258,C-00025,SKU-0091,1,35.95,camp
LI-00000512,O-0000258,C-00025,SKU-0088,2,34.59,camp
LI-00000513,O-0000259,C-00026,SKU-0040,1,77.5,jackets
LI-00000514,O-0000259,C-00026,SKU-0092,1,100.32,camp
LI-00000515,O-0000260,C-00026,SKU-0031,1,89.28,jackets
LI-00000516,O-0000260,C-00026,SKU-0023,1,56.59,jackets
LI-00000517,O-0000260,C-00026,SKU-0036,1,55.59,jackets
LI-00000518,O-0000261,C-00026,SKU-0040,1,87.01,jackets
LI-00000519,O-0000261,C-00026,SKU-0034,1,76.78,jackets
LI-00000520,O-0000262,C-00026,SKU-0023,1,49.58,jackets
LI-00000521,O-0000262,C-00026,SKU-0040,1,51.11,jackets
LI-00000522,O-0000262,C-00026,SKU-0141,1,45.53,recovery
LI-00000523,O-0000263,C-00026,SKU-0081,2,46.01,camp
LI-00000524,O-0000263,C-00026,SKU-0147,1,58.34,recovery
LI-00000525,O-0000263,C-00026,SKU-0074,1,57.88,packs
LI-00000526,O-0000264,C-00026,SKU-0039,1,181.22,jackets
LI-00000527,O-0000265,C-00026,SKU-0038,1,84.56,jackets
LI-00000528,O-0000265,C-00026,SKU-0022,2,106.18,jackets
LI-00000529,O-0000266,C-00026,SKU-0023,1,65.82,jackets
LI-00000530,O-0000266,C-00026,SKU-0029,1,57.79,jackets
LI-00000531,O-0000266,C-00026,SKU-0037,1,42.16,jackets
LI-00000532,O-0000266,C-00026,SKU-0021,2,37.83,jackets
LI-00000533,O-0000267,C-00026,SKU-0022,1,62.37,jackets
LI-00000534,O-0000267,C-00026,SKU-0029,1,76.37,jackets
LI-00000535,O-0000268,C-00026,SKU-0028,1,90.76,jackets
LI-00000536,O-0000268,C-00026,SKU-0036,1,80.42,jackets
LI-00000537,O-0000269,C-00026,SKU-0028,2,55.62,jackets
LI-00000538,O-0000269,C-00026,SKU-0097,1,44.37,camp
LI-00000539,O-0000269,C-00026,SKU-0031,1,50.41,jackets
LI-00000540,O-0000269,C-00026,SKU-0062,1,36.03,packs
LI-00000541,O-0000270,C-00026,SKU-0032,1,77.81,jackets
LI-00000542,O-0000270,C-00026,SKU-0077,1,99.74,packs
LI-00000543,O-0000271,C-00026,SKU-0029,1,71.45,jackets
LI-00000544,O-0000271,C-00026,SKU-0038,2,59.99,jackets
LI-00000545,O-0000271,C-00026,SKU-0004,1,78.21,footwear
LI-00000546,O-0000272,C-00026,SKU-0101,1,91.31,hydration
LI-00000547,O-0000272,C-00026,SKU-0035,1,67.61,jackets
LI-00000548,O-0000273,C-00026,SKU-0028,1,48.53,jackets
LI-00000549,O-0000273,C-00026,SKU-0040,2,72.93,jackets
LI-00000550,O-0000273,C-00026,SKU-0093,1,49.84,camp
LI-00000551,O-0000274,C-00026,SKU-0027,2,45.3,jackets
LI-00000552,O-0000274,C-00026,SKU-0026,1,50.7,jackets
LI-00000553,O-0000274,C-00026,SKU-0021,1,36.68,jackets
LI-00000554,O-0000274,C-00026,SKU-0014,1,48.95,footwear
LI-00000555,O-0000275,C-00026,SKU-0151,1,42.01,recovery
LI-00000556,O-0000275,C-00026,SKU-0028,1,43.38,jackets
LI-00000557,O-0000275,C-00026,SKU-0034,1,48.45,jackets
LI-00000558,O-0000275,C-00026,SKU-0030,1,52.66,jackets
LI-00000559,O-0000276,C-00026,SKU-0065,1,60.29,packs
LI-00000560,O-0000276,C-00026,SKU-0021,1,46.1,jackets
LI-00000561,O-0000276,C-00026,SKU-0006,2,47.51,footwear
LI-00000562,O-0000277,C-00026,SKU-0040,1,61.53,jackets
LI-00000563,O-0000277,C-00026,SKU-0038,2,39.96,jackets
LI-00000564,O-0000277,C-00026,SKU-0027,1,58.02,jackets
LI-00000565,O-0000277,C-00026,SKU-0031,1,45.48,jackets
LI-00000566,O-0000277,C-00026,SKU-0029,1,47.65,jackets
LI-00000567,O-0000278,C-00026,SKU-0057,1,62.52,apparel
LI-00000568,O-0000278,C-00026,SKU-0023,1,48.29,jackets
LI-00000569,O-0000278,C-00026,SKU-0005,1,48.66,footwear
LI-00000570,O-0000279,C-00026,SKU-0050,1,91.51,apparel
LI-00000571,O-0000280,C-00026,SKU-0087,1,43.39,camp
LI-00000572,O-0000280,C-00026,SKU-0021,1,53.04,jackets
LI-00000573,O-0000280,C-00026,SKU-0024,1,61.75,jackets
LI-00000574,O-0000280,C-00026,SKU-0034,1,49.58,jackets
LI-00000575,O-0000281,C-00026,SKU-0036,1,44.41,jackets
LI-00000576,O-0000281,C-00026,SKU-0030,1,79.2,jackets
LI-00000577,O-0000282,C-00026,SKU-0031,1,63.32,jackets
LI-00000578,O-0000282,C-00026,SKU-0146,1,42.1,recovery
LI-00000579,O-0000282,C-00026,SKU-0029,1,71.43,jackets
LI-00000580,O-0000283,C-00026,SKU-0073,1,51.92,packs
LI-00000581,O-0000283,C-00026,SKU-0027,1,49.59,jackets
LI-00000582,O-0000283,C-00026,SKU-0001,1,41.95,footwear
LI-00000583,O-0000283,C-00026,SKU-0035,1,44.15,jackets
LI-00000584,O-0000284,C-00026,SKU-0025,1,78.87,jackets
LI-00000585,O-0000284,C-00026,SKU-0141,1,103.49,recovery
LI-00000586,O-0000285,C-00026,SKU-0032,1,56.25,jackets
LI-00000587,O-0000285,C-00026,SKU-0035,1,46.56,jackets
LI-00000588,O-0000285,C-00026,SKU-0025,1,53.45,jackets
LI-00000589,O-0000285,C-00026,SKU-0026,1,41.34,jackets
LI-00000590,O-0000286,C-00026,SKU-0031,1,50.42,jackets
LI-00000591,O-0000286,C-00026,SKU-0037,1,59.31,jackets
LI-00000592,O-0000286,C-00026,SKU-0084,1,58.45,camp
LI-00000593,O-0000286,C-00026,SKU-0106,1,40.04,hydration
LI-00000594,O-0000286,C-00026,SKU-0027,2,39.14,jackets
LI-00000595,O-0000287,C-00026,SKU-0038,1,28.02,jackets
LI-00000596,O-0000287,C-00026,SKU-0030,1,30.55,jackets
LI-00000597,O-0000287,C-00026,SKU-0026,2,36.22,jackets
LI-00000598,O-0000287,C-00026,SKU-0032,1,25.38,jackets
LI-00000599,O-0000287,C-00026,SKU-0028,1,43.46,jackets
LI-00000600,O-0000288,C-00026,SKU-0035,1,66.84,jackets
LI-00000601,O-0000288,C-00026,SKU-0006,1,55.7,footwear
LI-00000602,O-0000289,C-00026,SKU-0021,1,91.1,jackets
LI-00000603,O-0000289,C-00026,SKU-0023,1,103.87,jackets
LI-00000604,O-0000290,C-00026,SKU-0013,1,86.26,footwear
LI-00000605,O-0000290,C-00026,SKU-0028,2,81.57,jackets
LI-00000606,O-0000291,C-00026,SKU-0029,2,77.53,jackets
LI-00000607,O-0000291,C-00026,SKU-0004,2,70,footwear
LI-00000608,O-0000291,C-00026,SKU-0040,1,49.27,jackets
LI-00000609,O-0000292,C-00026,SKU-0024,1,42.23,jackets
LI-00000610,O-0000292,C-00026,SKU-0028,1,44.93,jackets
LI-00000611,O-0000292,C-00026,SKU-0031,1,31.12,jackets
LI-00000612,O-0000292,C-00026,SKU-0036,1,32.47,jackets
LI-00000613,O-0000293,C-00026,SKU-0038,1,39.62,jackets
LI-00000614,O-0000293,C-00026,SKU-0035,1,36.01,jackets
LI-00000615,O-0000293,C-00026,SKU-0008,1,52.63,footwear
LI-00000616,O-0000293,C-00026,SKU-0026,1,36.94,jackets
LI-00000617,O-0000294,C-00026,SKU-0026,1,178.07,jackets
LI-00000618,O-0000295,C-00026,SKU-0026,1,51.7,jackets
LI-00000619,O-0000295,C-00026,SKU-0053,1,54.68,apparel
LI-00000620,O-0000295,C-00026,SKU-0149,1,43.69,recovery
LI-00000621,O-0000295,C-00026,SKU-0022,1,62.03,jackets
LI-00000622,O-0000296,C-00026,SKU-0039,1,64.04,jackets
LI-00000623,O-0000296,C-00026,SKU-0135,2,106.32,accessories
LI-00000624,O-0000297,C-00026,SKU-0038,1,64.7,jackets
LI-00000625,O-0000297,C-00026,SKU-0036,1,52.07,jackets
LI-00000626,O-0000297,C-00026,SKU-0117,1,48.69,hydration
LI-00000627,O-0000297,C-00026,SKU-0025,1,48.82,jackets
LI-00000628,O-0000298,C-00026,SKU-0040,1,49.72,jackets
LI-00000629,O-0000298,C-00026,SKU-0031,2,52.43,jackets
LI-00000630,O-0000298,C-00026,SKU-0026,1,59.52,jackets
LI-00000631,O-0000298,C-00026,SKU-0034,2,57.54,jackets
LI-00000632,O-0000299,C-00026,SKU-0031,1,102.27,jackets
LI-00000633,O-0000300,C-00026,SKU-0033,1,38.99,jackets
LI-00000634,O-0000300,C-00026,SKU-0024,1,40.36,jackets
LI-00000635,O-0000300,C-00026,SKU-0040,1,36.53,jackets
LI-00000636,O-0000300,C-00026,SKU-0046,1,42.47,apparel
LI-00000637,O-0000300,C-00026,SKU-0105,1,37.28,hydration
LI-00000638,O-0000301,C-00026,SKU-0026,1,57.15,jackets
LI-00000639,O-0000301,C-00026,SKU-0144,1,52.91,recovery
LI-00000640,O-0000301,C-00026,SKU-0058,1,41.48,apparel
LI-00000641,O-0000301,C-00026,SKU-0105,1,53.05,hydration
LI-00000642,O-0000301,C-00026,SKU-0019,1,42.77,footwear
LI-00000643,O-0000302,C-00027,SKU-0058,1,44.44,apparel
LI-00000644,O-0000302,C-00027,SKU-0050,1,51.8,apparel
LI-00000645,O-0000302,C-00027,SKU-0042,2,41.56,apparel
LI-00000646,O-0000303,C-00027,SKU-0028,1,47.93,jackets
LI-00000647,O-0000303,C-00027,SKU-0049,2,41.91,apparel
LI-00000648,O-0000303,C-00027,SKU-0048,1,38.3,apparel
LI-00000649,O-0000304,C-00027,SKU-0044,1,122.35,apparel
LI-00000650,O-0000305,C-00027,SKU-0043,1,30.55,apparel
LI-00000651,O-0000305,C-00027,SKU-0056,1,31.34,apparel
LI-00000652,O-0000305,C-00027,SKU-0059,1,34.34,apparel
LI-00000653,O-0000306,C-00027,SKU-0046,1,56.47,apparel
LI-00000654,O-0000306,C-00027,SKU-0045,1,41.98,apparel
LI-00000655,O-0000306,C-00027,SKU-0056,1,46.02,apparel
LI-00000656,O-0000307,C-00027,SKU-0009,1,46.36,footwear
LI-00000657,O-0000307,C-00027,SKU-0050,1,75.08,apparel
LI-00000658,O-0000307,C-00027,SKU-0020,1,49.95,footwear
LI-00000659,O-0000308,C-00027,SKU-0053,2,77.35,apparel
LI-00000660,O-0000309,C-00027,SKU-0019,1,52.62,footwear
LI-00000661,O-0000310,C-00027,SKU-0060,1,49.99,apparel
LI-00000662,O-0000310,C-00027,SKU-0111,1,81.61,hydration
LI-00000663,O-0000311,C-00027,SKU-0042,1,62.05,apparel
LI-00000664,O-0000311,C-00027,SKU-0114,1,46.41,hydration
LI-00000665,O-0000311,C-00027,SKU-0031,1,47.2,jackets
LI-00000666,O-0000312,C-00027,SKU-0056,1,47.2,apparel
LI-00000667,O-0000312,C-00027,SKU-0016,1,45.92,footwear
LI-00000668,O-0000312,C-00027,SKU-0098,1,61.65,camp
LI-00000669,O-0000313,C-00027,SKU-0057,1,35.97,apparel
LI-00000670,O-0000313,C-00027,SKU-0111,1,28.08,hydration
LI-00000671,O-0000313,C-00027,SKU-0048,1,26.11,apparel
LI-00000672,O-0000313,C-00027,SKU-0033,2,40.73,jackets
LI-00000673,O-0000314,C-00027,SKU-0055,1,132.12,apparel
LI-00000674,O-0000315,C-00027,SKU-0050,1,45.8,apparel
LI-00000675,O-0000315,C-00027,SKU-0044,2,72.11,apparel
LI-00000676,O-0000316,C-00027,SKU-0060,1,28.53,apparel
LI-00000677,O-0000316,C-00027,SKU-0045,1,37.46,apparel
LI-00000678,O-0000316,C-00027,SKU-0050,1,41.69,apparel
LI-00000679,O-0000317,C-00027,SKU-0058,2,83.09,apparel
LI-00000680,O-0000318,C-00027,SKU-0141,1,48.22,recovery
LI-00000681,O-0000318,C-00027,SKU-0050,1,83.35,apparel
LI-00000682,O-0000319,C-00027,SKU-0046,1,113.19,apparel
LI-00000683,O-0000320,C-00027,SKU-0043,1,52.41,apparel
LI-00000684,O-0000320,C-00027,SKU-0046,1,59.14,apparel
LI-00000685,O-0000320,C-00027,SKU-0055,1,50.13,apparel
LI-00000686,O-0000321,C-00027,SKU-0097,1,50.24,camp
LI-00000687,O-0000321,C-00027,SKU-0045,1,46.69,apparel
LI-00000688,O-0000321,C-00027,SKU-0044,1,51.1,apparel
LI-00000689,O-0000322,C-00027,SKU-0055,1,22.9,apparel
LI-00000690,O-0000322,C-00027,SKU-0003,1,35.5,footwear
LI-00000691,O-0000322,C-00027,SKU-0052,1,35.92,apparel
LI-00000692,O-0000322,C-00027,SKU-0004,2,33.47,footwear
LI-00000693,O-0000323,C-00027,SKU-0044,1,43.43,apparel
LI-00000694,O-0000323,C-00027,SKU-0027,1,53.46,jackets
LI-00000695,O-0000323,C-00027,SKU-0041,1,32.57,apparel
LI-00000696,O-0000324,C-00028,SKU-0122,1,46.91,accessories
LI-00000697,O-0000324,C-00028,SKU-0109,1,36.4,hydration
LI-00000698,O-0000325,C-00028,SKU-0122,1,31.69,accessories
LI-00000699,O-0000325,C-00028,SKU-0142,1,26.47,recovery
LI-00000700,O-0000326,C-00028,SKU-0124,1,83.1,accessories
LI-00000701,O-0000327,C-00028,SKU-0134,2,27.28,accessories
LI-00000702,O-0000327,C-00028,SKU-0085,2,43.22,camp
LI-00000703,O-0000328,C-00029,SKU-0057,1,43.02,apparel
LI-00000704,O-0000328,C-00029,SKU-0146,1,49.89,recovery
LI-00000705,O-0000329,C-00029,SKU-0080,1,40.49,packs
LI-00000706,O-0000329,C-00029,SKU-0044,1,33.7,apparel
LI-00000707,O-0000330,C-00029,SKU-0079,1,62.06,packs
LI-00000708,O-0000331,C-00029,SKU-0066,1,60.6,packs
LI-00000709,O-0000332,C-00029,SKU-0079,1,33.04,packs
LI-00000710,O-0000332,C-00029,SKU-0007,1,37.02,footwear
LI-00000711,O-0000333,C-00029,SKU-0070,1,46.24,packs
LI-00000712,O-0000333,C-00029,SKU-0067,1,46.63,packs
LI-00000713,O-0000334,C-00029,SKU-0009,1,81.7,footwear
LI-00000714,O-0000335,C-00029,SKU-0078,2,75.9,packs
LI-00000715,O-0000336,C-00029,SKU-0066,1,71.17,packs
LI-00000716,O-0000337,C-00029,SKU-0065,1,84.89,packs
LI-00000717,O-0000338,C-00029,SKU-0074,2,32.35,packs
LI-00000718,O-0000338,C-00029,SKU-0100,1,35.21,camp
LI-00000719,O-0000339,C-00029,SKU-0001,1,53.47,footwear
LI-00000720,O-0000339,C-00029,SKU-0070,1,35.33,packs
LI-00000721,O-0000340,C-00029,SKU-0069,1,79.39,packs
LI-00000722,O-0000341,C-00029,SKU-0087,1,36.77,camp
LI-00000723,O-0000341,C-00029,SKU-0118,1,29.61,hydration
LI-00000724,O-0000342,C-00029,SKU-0141,1,31.6,recovery
LI-00000725,O-0000342,C-00029,SKU-0063,1,28.67,packs
LI-00000726,O-0000342,C-00029,SKU-0067,1,23.78,packs
LI-00000727,O-0000343,C-00030,SKU-0051,1,71.57,apparel
LI-00000728,O-0000343,C-00030,SKU-0089,1,107.71,camp
LI-00000729,O-0000344,C-00030,SKU-0046,1,31.82,apparel
LI-00000730,O-0000344,C-00030,SKU-0048,1,41.68,apparel
LI-00000731,O-0000344,C-00030,SKU-0054,1,33.39,apparel
LI-00000732,O-0000344,C-00030,SKU-0053,1,26.95,apparel
LI-00000733,O-0000344,C-00030,SKU-0058,2,32.72,apparel
LI-00000734,O-0000345,C-00030,SKU-0045,1,36.19,apparel
LI-00000735,O-0000345,C-00030,SKU-0051,1,49.41,apparel
LI-00000736,O-0000345,C-00030,SKU-0046,1,39.63,apparel
LI-00000737,O-0000345,C-00030,SKU-0047,2,61.62,apparel
LI-00000738,O-0000346,C-00030,SKU-0058,1,93.08,apparel
LI-00000739,O-0000346,C-00030,SKU-0043,1,54.94,apparel
LI-00000740,O-0000346,C-00030,SKU-0124,1,72.91,accessories
LI-00000741,O-0000347,C-00030,SKU-0058,1,47.53,apparel
LI-00000742,O-0000347,C-00030,SKU-0136,1,47.32,accessories
LI-00000743,O-0000347,C-00030,SKU-0049,1,41.57,apparel
LI-00000744,O-0000347,C-00030,SKU-0047,2,48.87,apparel
LI-00000745,O-0000348,C-00030,SKU-0046,2,70.23,apparel
LI-00000746,O-0000348,C-00030,SKU-0053,1,71.96,apparel
LI-00000747,O-0000349,C-00030,SKU-0058,1,45.54,apparel
LI-00000748,O-0000349,C-00030,SKU-0033,1,44.79,jackets
LI-00000749,O-0000349,C-00030,SKU-0129,1,32.08,accessories
LI-00000750,O-0000349,C-00030,SKU-0055,1,39.34,apparel
LI-00000751,O-0000350,C-00030,SKU-0041,2,34.35,apparel
LI-00000752,O-0000350,C-00030,SKU-0051,1,31.11,apparel
LI-00000753,O-0000350,C-00030,SKU-0047,2,49.32,apparel
LI-00000754,O-0000350,C-00030,SKU-0143,1,55.68,recovery
LI-00000755,O-0000351,C-00030,SKU-0057,1,81.38,apparel
LI-00000756,O-0000351,C-00030,SKU-0052,1,55.85,apparel
LI-00000757,O-0000352,C-00030,SKU-0050,1,38.69,apparel
LI-00000758,O-0000352,C-00030,SKU-0160,1,29.36,recovery
LI-00000759,O-0000352,C-00030,SKU-0044,1,30.89,apparel
LI-00000760,O-0000352,C-00030,SKU-0049,1,40.34,apparel
LI-00000761,O-0000352,C-00030,SKU-0032,1,33.72,jackets
LI-00000762,O-0000353,C-00030,SKU-0046,2,44.23,apparel
LI-00000763,O-0000353,C-00030,SKU-0004,2,31.79,footwear
LI-00000764,O-0000353,C-00030,SKU-0058,1,28.26,apparel
LI-00000765,O-0000353,C-00030,SKU-0044,1,45.19,apparel
LI-00000766,O-0000354,C-00031,SKU-0140,1,80.5,accessories
LI-00000767,O-0000355,C-00031,SKU-0027,1,64.99,jackets
LI-00000768,O-0000356,C-00031,SKU-0059,1,63.97,apparel
LI-00000769,O-0000357,C-00031,SKU-0052,1,60.87,apparel
LI-00000770,O-0000358,C-00031,SKU-0044,1,84.3,apparel
LI-00000771,O-0000359,C-00032,SKU-0120,1,48.19,hydration
LI-00000772,O-0000359,C-00032,SKU-0105,1,72.44,hydration
LI-00000773,O-0000360,C-00032,SKU-0026,2,65.75,jackets
LI-00000774,O-0000360,C-00032,SKU-0103,1,40.01,hydration
LI-00000775,O-0000360,C-00032,SKU-0030,1,51.7,jackets
LI-00000776,O-0000361,C-00032,SKU-0116,2,64.11,hydration
LI-00000777,O-0000361,C-00032,SKU-0131,1,37.77,accessories
LI-00000778,O-0000361,C-00032,SKU-0109,1,65.57,hydration
LI-00000779,O-0000362,C-00032,SKU-0057,2,48.56,apparel
LI-00000780,O-0000362,C-00032,SKU-0103,1,37.98,hydration
LI-00000781,O-0000362,C-00032,SKU-0110,1,49.17,hydration
LI-00000782,O-0000362,C-00032,SKU-0116,1,48.42,hydration
LI-00000783,O-0000363,C-00032,SKU-0104,1,69.34,hydration
LI-00000784,O-0000363,C-00032,SKU-0118,1,44.14,hydration
LI-00000785,O-0000363,C-00032,SKU-0115,1,52.98,hydration
LI-00000786,O-0000364,C-00032,SKU-0107,1,73.71,hydration
LI-00000787,O-0000364,C-00032,SKU-0113,1,70.13,hydration
LI-00000788,O-0000364,C-00032,SKU-0111,2,72.3,hydration
LI-00000789,O-0000365,C-00032,SKU-0107,2,95.57,hydration
LI-00000790,O-0000365,C-00032,SKU-0036,1,58.5,jackets
LI-00000791,O-0000365,C-00032,SKU-0116,2,61.68,hydration
LI-00000792,O-0000366,C-00032,SKU-0110,1,60.32,hydration
LI-00000793,O-0000366,C-00032,SKU-0108,1,65.52,hydration
LI-00000794,O-0000366,C-00032,SKU-0118,1,61.34,hydration
LI-00000795,O-0000367,C-00032,SKU-0060,1,60.67,apparel
LI-00000796,O-0000367,C-00032,SKU-0118,1,65.24,hydration
LI-00000797,O-0000367,C-00032,SKU-0106,2,66.19,hydration
LI-00000798,O-0000368,C-00032,SKU-0109,1,79.2,hydration
LI-00000799,O-0000368,C-00032,SKU-0112,2,88.54,hydration
LI-00000800,O-0000369,C-00032,SKU-0115,2,52.82,hydration
LI-00000801,O-0000369,C-00032,SKU-0153,1,37.43,recovery
