customer_id,split,region,acquisition_channel,membership_tier,tenure_months,orders,spend,avg_basket,discount_share,return_rate,support_tickets,days_since_order,email_engagement,satisfaction_score,lifetime_value,category_affinities,recent_timeline,profile_summary,lifecycle_stage,price_sensitivity,purchase_cadence,churn_risk,next_best_action,evidence
C-00001,train,Western Australia,search,none,14,13,1123.49,86.42,0.217,0.127,1,39,0.534,8.5,1415.6,apparel|jackets|hydration,2026-05-22~$98~apparel+hydration~discount:0.16~returned:0|2026-04-17~$93~apparel~discount:0.18~returned:0|2026-03-17~$95~hydration+apparel~discount:0.17~returned:0|2026-02-14~$95~apparel+jackets~discount:0.23~returned:0|2026-01-12~$75~apparel+packs~discount:0.15~returned:0|2025-12-10~$94~footwear+apparel~discount:0.25~returned:1,active frequent shopper; strongest interest in apparel; medium price sensitivity; low churn risk,active,medium,frequent,low,Free shipping threshold reminder,days_since_order:39|orders:13|discount_share:0.217|return_rate:0.127|top_category:apparel
C-00043,train,Victoria,paid-social,none,4,5,327.43,65.49,0.266,0.078,2,25,0.685,8,379.82,accessories|footwear|jackets,2026-06-03~$86~accessories~discount:0.25~returned:0|2026-05-09~$55~jackets~discount:0.34~returned:0|2026-04-16~$63~accessories~discount:0.26~returned:0|2026-03-24~$69~footwear~discount:0.26~returned:0|2026-03-01~$55~packs~discount:0.35~returned:0,new frequent shopper; strongest interest in accessories; medium price sensitivity; low churn risk,new,medium,frequent,low,Second-purchase education sequence,days_since_order:25|orders:5|discount_share:0.266|return_rate:0.078|top_category:accessories
C-00044,train,New South Wales,organic,gold,33,15,1972.93,131.53,0,0.063,2,18,0.638,8.2,2860.75,packs|footwear|camp,2026-06-08~$106~packs~discount:0~returned:0|2026-04-23~$140~packs~discount:0~returned:0|2026-02-24~$102~camp+packs~discount:0~returned:0|2026-01-14~$183~packs+camp~discount:0.06~returned:0|2025-11-25~$179~packs~discount:0~returned:0|2025-10-05~$111~accessories+packs~discount:0.09~returned:0,active regular shopper; strongest interest in packs; low price sensitivity; low churn risk,active,low,regular,low,Loyalty upgrade with category cross-sell,days_since_order:18|orders:15|discount_share:0|return_rate:0.063|top_category:packs
C-00045,train,Western Australia,search,none,25,8,601.47,75.18,0.192,0.153,3,136,0.223,4,824.01,recovery|footwear|jackets,2026-02-14~$87~recovery+jackets~discount:0.21~returned:0|2025-11-23~$84~recovery~discount:0.14~returned:0|2025-09-01~$93~recovery~discount:0.24~returned:0|2025-06-15~$67~recovery+apparel~discount:0.25~returned:0|2025-03-25~$75~footwear~discount:0.14~returned:1|2025-01-01~$77~recovery+packs~discount:0.2~returned:1,at-risk regular shopper; strongest interest in recovery; medium price sensitivity; high churn risk,at-risk,medium,regular,high,Win-back offer with service recovery,days_since_order:136|orders:8|discount_share:0.192|return_rate:0.153|top_category:recovery
C-00046,train,New South Wales,retail-store,silver,29,17,2174.7,127.92,0.113,0.053,1,20,0.607,7.6,3066.33,apparel|hydration|recovery,2026-06-08~$129~hydration+apparel~discount:0~returned:0|2026-04-27~$203~apparel~discount:0.06~returned:1|2026-03-17~$88~apparel~discount:0.06~returned:0|2026-02-02~$133~apparel~discount:0~returned:1|2025-12-20~$110~apparel~discount:0.06~returned:0|2025-11-06~$115~recovery+apparel~discount:0.04~returned:0,active regular shopper; strongest interest in apparel; low price sensitivity; low churn risk,active,low,regular,low,Loyalty upgrade with category cross-sell,days_since_order:20|orders:17|discount_share:0.113|return_rate:0.053|top_category:apparel
C-00047,train,Tasmania,paid-social,bronze,6,7,485.31,69.33,0.168,0.075,1,25,0.632,9.5,572.67,accessories|footwear|recovery,2026-06-05~$48~accessories~discount:0.08~returned:0|2026-05-02~$67~accessories+camp~discount:0.17~returned:0|2026-04-12~$77~accessories~discount:0.24~returned:0|2026-03-17~$77~footwear+accessories~discount:0.17~returned:0|2026-02-21~$83~footwear+apparel~discount:0.16~returned:0|2026-01-23~$60~recovery~discount:0.17~returned:0,active frequent shopper; strongest interest in accessories; medium price sensitivity; low churn risk,active,medium,frequent,low,Second-purchase education sequence,days_since_order:25|orders:7|discount_share:0.168|return_rate:0.075|top_category:accessories
C-00048,train,South Australia,retail-store,silver,22,13,1115.23,85.79,0.296,0.126,3,43,0.517,7.5,1494.41,camp|jackets|accessories,2026-05-15~$85~camp~discount:0.31~returned:0|2026-03-25~$80~camp~discount:0.29~returned:0|2026-02-03~$76~jackets~discount:0.37~returned:0|2025-12-14~$97~camp~discount:0.31~returned:0|2025-10-24~$91~camp~discount:0.32~returned:0|2025-08-29~$82~jackets+apparel~discount:0.23~returned:0,at-risk regular shopper; strongest interest in camp; high price sensitivity; medium churn risk,at-risk,high,regular,medium,Free shipping threshold reminder,days_since_order:43|orders:13|discount_share:0.296|return_rate:0.126|top_category:camp
C-00049,validation,Victoria,paid-social,none,27,4,295.59,73.9,0.367,0.189,4,131,0.03,5.5,410.87,footwear|hydration,2026-02-15~$55~footwear~discount:0.33~returned:0|2025-08-11~$95~footwear+hydration~discount:0.34~returned:0|2025-02-02~$76~hydration~discount:0.43~returned:1|2024-07-29~$70~footwear~discount:0.48~returned:1,at-risk occasional shopper; strongest interest in footwear; high price sensitivity; high churn risk,at-risk,high,occasional,high,Win-back offer with service recovery,days_since_order:131|orders:4|discount_share:0.367|return_rate:0.189|top_category:footwear
C-00050,test,Western Australia,organic,silver,26,7,519.78,74.25,0.319,0.214,3,142,0.347,6.7,717.3,apparel|jackets|packs,2026-02-06~$78~apparel~discount:0.37~returned:0|2025-11-03~$78~apparel~discount:0.34~returned:0|2025-08-02~$64~apparel+packs~discount:0.37~returned:0|2025-04-28~$86~apparel+jackets~discount:0.32~returned:1|2025-01-29~$51~apparel~discount:0.42~returned:1|2024-10-29~$72~apparel~discount:0.29~returned:0,at-risk occasional shopper; strongest interest in apparel; high price sensitivity; high churn risk,at-risk,high,occasional,high,Win-back offer with service recovery,days_since_order:142|orders:7|discount_share:0.319|return_rate:0.214|top_category:apparel
C-00051,train,Queensland,search,bronze,35,5,371.74,74.35,0.322,0.16,2,105,0.02,6.7,546.46,accessories|apparel|recovery,2026-03-17~$84~accessories~discount:0.33~returned:0|2025-10-12~$66~accessories~discount:0.21~returned:0|2025-05-20~$82~accessories~discount:0.41~returned:0|2024-12-25~$54~recovery~discount:0.38~returned:0|2024-07-30~$86~apparel~discount:0.32~returned:0,at-risk occasional shopper; strongest interest in accessories; high price sensitivity; high churn risk,at-risk,high,occasional,high,Win-back offer with service recovery,days_since_order:105|orders:5|discount_share:0.322|return_rate:0.16|top_category:accessories
C-00052,train,New South Wales,search,silver,25,6,482.31,80.39,0.235,0.218,2,119,0.316,5.4,660.76,accessories|packs|hydration,2026-02-26~$71~accessories~discount:0.21~returned:0|2025-11-02~$117~accessories~discount:0.18~returned:0|2025-07-10~$78~accessories~discount:0.28~returned:0|2025-03-16~$88~accessories~discount:0.29~returned:0|2024-11-16~$85~accessories~discount:0.23~returned:1|2024-07-24~$44~accessories+packs+hydration~discount:0.26~returned:1,at-risk occasional shopper; strongest interest in accessories; medium price sensitivity; high churn risk,at-risk,medium,occasional,high,Win-back offer with service recovery,days_since_order:119|orders:6|discount_share:0.235|return_rate:0.218|top_category:accessories
C-00053,train,Victoria,search,silver,31,33,5350.8,162.15,0.063,0.001,0,1,0.875,9.2,7651.64,camp|accessories|footwear,2026-06-26~$208~jackets+camp~discount:0.02~returned:0|2026-06-06~$137~camp~discount:0.04~returned:0|2026-05-14~$217~apparel+camp~discount:0.1~returned:0|2026-04-21~$185~hydration+packs~discount:0.1~returned:0|2026-03-31~$213~packs+camp+apparel~discount:0~returned:0|2026-03-09~$228~camp+accessories~discount:0~returned:0,loyal frequent shopper; strongest interest in camp; low price sensitivity; low churn risk,loyal,low,frequent,low,Early access and premium bundle,days_since_order:1|orders:33|discount_share:0.063|return_rate:0.001|top_category:camp
C-00054,train,Tasmania,organic,bronze,26,5,370.51,74.1,0.311,0.123,5,81,0.356,7.2,511.3,jackets|camp|recovery,2026-04-04~$73~camp~discount:0.33~returned:1|2025-11-04~$58~jackets~discount:0.34~returned:0|2025-06-04~$83~jackets~discount:0.35~returned:0|2024-12-28~$71~jackets~discount:0.35~returned:0|2024-07-23~$85~recovery+jackets~discount:0.28~returned:0,at-risk occasional shopper; strongest interest in jackets; high price sensitivity; high churn risk,at-risk,high,occasional,high,Win-back offer with service recovery,days_since_order:81|orders:5|discount_share:0.311|return_rate:0.123|top_category:jackets
C-00055,train,Victoria,search,bronze,29,12,1047.07,87.26,0.177,0.071,0,28,0.666,7.5,1476.37,packs|apparel|accessories,2026-05-31~$82~packs~discount:0.25~returned:0|2026-03-27~$76~packs~discount:0.24~returned:0|2026-01-27~$69~packs~discount:0.19~returned:0|2025-11-25~$100~camp+packs+accessories~discount:0.2~returned:0|2025-09-30~$99~packs~discount:0.18~returned:0|2025-07-26~$65~packs~discount:0.19~returned:1,active regular shopper; strongest interest in packs; medium price sensitivity; low churn risk,active,medium,regular,low,Free shipping threshold reminder,days_since_order:28|orders:12|discount_share:0.177|return_rate:0.071|top_category:packs
C-00056,train,Victoria,retail-store,none,9,5,380.25,76.05,0.21,0.109,0,22,0.673,7.9,460.1,jackets|accessories|camp,2026-05-27~$119~jackets~discount:0.21~returned:0|2026-03-31~$41~jackets+camp~discount:0.2~returned:0|2026-02-01~$60~jackets~discount:0.21~returned:1|2025-12-02~$91~jackets~discount:0.24~returned:0|2025-09-28~$68~accessories~discount:0.19~returned:0,active regular shopper; strongest interest in jackets; medium price sensitivity; low churn risk,active,medium,regular,low,Second-purchase education sequence,days_since_order:22|orders:5|discount_share:0.21|return_rate:0.109|top_category:jackets
C-00057,train,South Australia,paid-social,none,28,4,256.79,64.2,0.316,0.162,3,109,0.136,5.4,359.51,packs|footwear|hydration,2026-03-10~$42~packs~discount:0.36~returned:0|2025-08-26~$76~footwear~discount:0.38~returned:0|2025-02-08~$64~packs+hydration+apparel~discount:0.28~returned:0|2024-07-27~$74~packs~discount:0.31~returned:0,at-risk occasional shopper; strongest interest in packs; high price sensitivity; high churn risk,at-risk,high,occasional,high,Win-back offer with service recovery,days_since_order:109|orders:4|discount_share:0.316|return_rate:0.162|top_category:packs
C-00058,train,Victoria,paid-social,gold,28,14,2058.29,147.02,0.104,0.067,0,21,0.608,8.7,2881.61,packs|recovery|apparel,2026-06-02~$167~packs+hydration~discount:0.2~returned:0|2026-04-14~$136~packs~discount:0.05~returned:0|2026-02-20~$130~packs~discount:0.22~returned:0|2026-01-03~$178~packs~discount:0.12~returned:0|2025-11-05~$168~packs+recovery~discount:0.03~returned:0|2025-09-18~$131~packs~discount:0.15~returned:0,active regular shopper; strongest interest in packs; low price sensitivity; low churn risk,active,low,regular,low,Loyalty upgrade with category cross-sell,days_since_order:21|orders:14|discount_share:0.104|return_rate:0.067|top_category:packs
C-00059,validation,Victoria,search,none,2,4,296.05,74.01,0.25,0.064,2,24,0.716,7.8,337.5,hydration|jackets|camp,2026-06-01~$92~jackets~discount:0.22~returned:0|2026-05-24~$66~hydration~discount:0.3~returned:1|2026-05-11~$69~hydration~discount:0.27~returned:0|2026-04-26~$69~camp~discount:0.24~returned:0,new frequent shopper; strongest interest in hydration; medium price sensitivity; low churn risk,new,medium,frequent,low,Second-purchase education sequence,days_since_order:24|orders:4|discount_share:0.25|return_rate:0.064|top_category:hydration
C-00060,test,New South Wales,organic,none,21,7,570.09,81.44,0.252,0.199,1,115,0.201,6.6,758.22,recovery|accessories|hydration,2026-03-06~$105~recovery+accessories+jackets~discount:0.19~returned:0|2025-12-08~$64~recovery~discount:0.27~returned:1|2025-09-13~$89~recovery+hydration~discount:0.26~returned:0|2025-06-22~$76~recovery~discount:0.25~returned:0|2025-03-26~$84~apparel+recovery~discount:0.26~returned:0|2024-12-27~$85~camp+recovery~discount:0.16~returned:0,at-risk regular shopper; strongest interest in recovery; medium price sensitivity; high churn risk,at-risk,medium,regular,high,Win-back offer with service recovery,days_since_order:115|orders:7|discount_share:0.252|return_rate:0.199|top_category:recovery
C-00061,train,South Australia,referral,silver,21,6,506.66,84.44,0.291,0.161,3,168,0.134,6.1,673.86,accessories|recovery|jackets,2026-01-04~$90~accessories~discount:0.25~returned:0|2025-10-13~$92~accessories+jackets~discount:0.29~returned:0|2025-07-11~$73~recovery~discount:0.36~returned:0|2025-04-07~$74~accessories+hydration~discount:0.29~returned:0|2025-01-07~$73~camp+accessories~discount:0.37~returned:0|2024-10-05~$105~accessories~discount:0.34~returned:0,at-risk occasional shopper; strongest interest in accessories; high price sensitivity; high churn risk,at-risk,high,occasional,high,Win-back offer with service recovery,days_since_order:168|orders:6|discount_share:0.291|return_rate:0.161|top_category:accessories
C-00062,train,Victoria,retail-store,none,23,8,588.19,73.52,0.265,0.147,5,90,0.192,6.2,794.06,packs|footwear|camp,2026-03-31~$53~footwear~discount:0.25~returned:0|2025-12-30~$73~camp~discount:0.12~returned:0|2025-10-11~$72~packs~discount:0.25~returned:0|2025-07-13~$36~packs~discount:0.29~returned:0|2025-04-21~$59~packs~discount:0.22~returned:0|2025-01-19~$124~footwear~discount:0.35~returned:0,at-risk regular shopper; strongest interest in packs; medium price sensitivity; high churn risk,at-risk,medium,regular,high,Win-back offer with service recovery,days_since_order:90|orders:8|discount_share:0.265|return_rate:0.147|top_category:packs
C-00063,train,Victoria,paid-social,none,21,12,752.21,62.68,0.29,0.076,1,28,0.493,7.8,1000.44,footwear|hydration|camp,2026-06-01~$75~footwear~discount:0.31~returned:0|2026-04-05~$60~recovery+footwear~discount:0.35~returned:0|2026-02-11~$56~footwear~discount:0.28~returned:0|2025-12-19~$71~footwear+camp~discount:0.26~returned:0|2025-10-25~$47~footwear~discount:0.25~returned:0|2025-09-01~$91~footwear+hydration~discount:0.35~returned:0,active regular shopper; strongest interest in footwear; high price sensitivity; low churn risk,active,high,regular,low,Free shipping threshold reminder,days_since_order:28|orders:12|discount_share:0.29|return_rate:0.076|top_category:footwear
C-00064,train,New South Wales,referral,silver,25,14,1828.2,130.59,0.158,0.062,2,19,0.768,7.8,2504.63,packs|accessories|recovery,2026-06-04~$150~packs~discount:0.23~returned:0|2026-04-17~$151~packs~discount:0.11~returned:0|2026-02-23~$164~packs~discount:0.17~returned:0|2026-01-05~$136~packs~discount:0.13~returned:0|2025-11-05~$97~packs~discount:0.11~returned:0|2025-09-17~$121~packs~discount:0.14~returned:0,active regular shopper; strongest interest in packs; medium price sensitivity; low churn risk,active,medium,regular,low,Loyalty upgrade with category cross-sell,days_since_order:19|orders:14|discount_share:0.158|return_rate:0.062|top_category:packs
C-00065,train,South Australia,referral,silver,19,20,2559.86,127.99,0.149,0.024,0,15,0.557,8.9,3353.42,jackets|packs|accessories,2026-06-12~$107~jackets+packs~discount:0.14~returned:0|2026-05-17~$149~jackets+hydration~discount:0.15~returned:0|2026-04-16~$160~jackets+packs~discount:0.1~returned:0|2026-03-15~$124~accessories+jackets~discount:0.13~returned:1|2026-02-11~$111~jackets~discount:0.19~returned:0|2026-01-16~$132~jackets+accessories~discount:0.18~returned:0,active frequent shopper; strongest interest in jackets; medium price sensitivity; low churn risk,active,medium,frequent,low,Loyalty upgrade with category cross-sell,days_since_order:15|orders:20|discount_share:0.149|return_rate:0.024|top_category:jackets
C-00066,train,Tasmania,retail-store,bronze,22,11,863.85,78.53,0.226,0.095,1,25,0.625,7,1157.56,accessories|apparel|recovery,2026-06-03~$73~accessories~discount:0.22~returned:0|2026-03-27~$66~accessories~discount:0.18~returned:1|2026-01-28~$67~accessories~discount:0.29~returned:0|2025-11-21~$78~accessories~discount:0.32~returned:0|2025-09-19~$94~recovery+hydration~discount:0.19~returned:0|2025-07-22~$72~accessories~discount:0.24~returned:0,active regular shopper; strongest interest in accessories; medium price sensitivity; low churn risk,active,medium,regular,low,Free shipping threshold reminder,days_since_order:25|orders:11|discount_share:0.226|return_rate:0.095|top_category:accessories
C-00067,train,Tasmania,referral,none,24,7,577.2,82.46,0.371,0.096,3,133,0.33,4.9,784.99,footwear|hydration|jackets,2026-02-13~$83~footwear~discount:0.3~returned:1|2025-11-10~$65~footwear+hydration~discount:0.38~returned:0|2025-08-10~$78~footwear~discount:0.34~returned:0|2025-05-06~$84~footwear~discount:0.46~returned:0|2025-02-03~$88~jackets~discount:0.45~returned:0|2024-10-30~$91~jackets+apparel+footwear~discount:0.38~returned:0,at-risk occasional shopper; strongest interest in footwear; high price sensitivity; high churn risk,at-risk,high,occasional,high,Win-back offer with service recovery,days_since_order:133|orders:7|discount_share:0.371|return_rate:0.096|top_category:footwear
C-00068,train,Queensland,referral,silver,26,14,1301.08,92.93,0.24,0.104,3,35,0.619,8.1,1795.49,camp|accessories|hydration,2026-05-23~$96~apparel+camp~discount:0.3~returned:0|2026-04-04~$81~camp~discount:0.22~returned:0|2026-02-11~$90~camp+accessories~discount:0.25~returned:0|2025-12-19~$108~camp+footwear~discount:0.18~returned:0|2025-10-30~$86~camp~discount:0.19~returned:0|2025-09-09~$107~accessories+camp~discount:0.15~returned:1,active regular shopper; strongest interest in camp; medium price sensitivity; low churn risk,active,medium,regular,low,Free shipping threshold reminder,days_since_order:35|orders:14|discount_share:0.24|return_rate:0.104|top_category:camp
C-00069,validation,Tasmania,retail-store,none,18,12,937.84,78.15,0.199,0.038,0,40,0.541,7.1,1219.19,jackets|footwear|recovery,2026-05-14~$65~jackets~discount:0.1~returned:0|2026-04-01~$56~jackets~discount:0.27~returned:0|2026-02-15~$66~jackets~discount:0.26~returned:0|2025-12-30~$130~jackets~discount:0.24~returned:0|2025-11-17~$86~recovery+jackets~discount:0.17~returned:0|2025-10-05~$66~hydration+jackets~discount:0.2~returned:0,active regular shopper; strongest interest in jackets; medium price sensitivity; low churn risk,active,medium,regular,low,Free shipping threshold reminder,days_since_order:40|orders:12|discount_share:0.199|return_rate:0.038|top_category:jackets
